Student ID,Name,Gender,Age,GPA,Major,Interested Domain,Projects,Future Career,Python,SQL,Java
1164,Student_1164,Male,26,3.2,Computer Science,Cybersecurity,Vulnerability Assessment,Penetration Tester,Strong,Weak,Strong
1165,Student_1165,Male,24,3.8,Computer Science,Data Mining,Association Rule Mining,Data Analyst,Weak,Weak,Weak
1166,Student_1166,Male,19,3.9,Computer Science,Blockchain Technology,Smart Contract,Smart Contract Developer,Strong,Weak,Average
1167,Student_1167,Female,25,2.9,Computer Science,Web Development,Social Media Platform,Frontend Developer,Average,Weak,Weak
1168,Student_1168,Male,25,3.1,Computer Science,Cybersecurity,Security Audit,Information Security Analyst,Weak,Weak,Weak
1169,Student_1169,Male,20,3.6,Computer Science,Software Development,Microservices,Machine Learning Engineer,Strong,Average,Average
1170,Student_1170,Male,26,3.6,Computer Science,Web Development,Full-Stack Web App,Software Engineer,Weak,Average,Strong
1171,Student_1171,Female,23,3.4,Computer Science,Mobile App Development,Android App,iOS Developer,Strong,Weak,Average
1172,Student_1172,Male,25,3.7,Computer Science,Blockchain Technology,DeFi Application,Blockchain Developer,Weak,Average,Weak
1173,Student_1173,Male,22,3.4,Computer Science,Artificial Intelligence,Reinforcement Learning Agent,Data Scientist,Strong,Strong,Strong
1174,Student_1174,Female,20,2.8,Computer Science,Web Development,Portfolio Website,Frontend Developer,Strong,Strong,Weak
1175,Student_1175,Male,20,3.0,Computer Science,Data Science,Statistical Analysis,Machine Learning Engineer,Strong,Weak,Strong
1176,Student_1176,Male,22,3.0,Computer Science,Web Development,CMS Development,Full Stack Developer,Average,Average,Strong
1177,Student_1177,Female,24,3.4,Computer Science,Computer Graphics,3D Rendering,Game Developer,Strong,Average,Strong
1178,Student_1178,Male,22,3.1,Computer Science,Human-Computer Interaction,Eye Tracking Study,Frontend Developer,Strong,Strong,Strong
1179,Student_1179,Male,24,3.9,Computer Science,Data Science,Statistical Analysis,AI Researcher,Weak,Average,Weak
1180,Student_1180,Female,21,2.9,Computer Science,Mobile App Development,iOS App,iOS Developer,Strong,Strong,Average
1181,Student_1181,Male,20,3.3,Computer Science,Game Development,Game AI,Game Developer,Weak,Average,Strong
1182,Student_1182,Male,25,3.6,Computer Science,Mobile App Development,iOS App,Mobile App Developer,Strong,Average,Strong
1183,Student_1183,Female,20,4.0,Computer Science,Cybersecurity,Vulnerability Assessment,Security Analyst,Average,Average,Weak
1184,Student_1184,Female,24,2.9,Computer Science,IoT (Internet of Things),Smart Home System,Embedded Systems Engineer,Strong,Strong,Average
1185,Student_1185,Male,25,2.9,Computer Science,Mobile App Development,iOS App,Mobile App Developer,Weak,Average,Weak
1186,Student_1186,Female,20,3.9,Computer Science,Web Development,Full-Stack Web App,Software Engineer,Weak,Strong,Strong
1187,Student_1187,Male,21,3.5,Computer Science,Human-Computer Interaction,Eye Tracking Study,Frontend Developer,Strong,Strong,Average
1188,Student_1188,Female,26,3.6,Computer Science,Software Engineering,Testing Framework,Software Engineer,Weak,Average,Strong
1189,Student_1189,Male,21,3.4,Computer Science,Blockchain Technology,DeFi Application,Blockchain Developer,Average,Weak,Strong
1190,Student_1190,Female,22,3.9,Computer Science,Game Development,Physics Engine,Graphics Programmer,Strong,Average,Weak
1191,Student_1191,Female,23,3.3,Computer Science,Bioinformatics,Genomic Database,Bioinformatics Engineer,Strong,Average,Weak
1192,Student_1192,Female,25,3.2,Computer Science,Mobile App Development,Mobile Game,iOS Developer,Strong,Strong,Weak
1193,Student_1193,Male,19,3.7,Computer Science,Software Engineering,DevOps Pipeline,Software Engineer,Strong,Weak,Weak
1194,Student_1194,Male,26,4.0,Computer Science,Software Development,REST API Development,Machine Learning Engineer,Strong,Average,Weak
1195,Student_1195,Male,19,3.6,Computer Science,Data Mining,Data Clustering,Data Engineer,Strong,Strong,Strong
1196,Student_1196,Male,26,4.0,Computer Science,Computer Vision,Gesture Detection,Computer Vision Engineer,Strong,Average,Weak
1197,Student_1197,Female,19,3.2,Computer Science,Machine Learning,Recommendation Engine,Data Analyst,Weak,Weak,Weak
1198,Student_1198,Male,20,4.0,Computer Science,Computer Vision,Autonomous Vehicle Vision,AI Researcher,Average,Weak,Average
1199,Student_1199,Female,22,3.1,Computer Science,Computer Graphics,VR Environment,Graphics Programmer,Average,Average,Average
1200,Student_1200,Female,22,3.8,Computer Science,Computer Graphics,Shader Development,Computer Vision Engineer,Weak,Average,Strong
1201,Student_1201,Male,23,2.9,Computer Science,Software Development,ERP System,Machine Learning Engineer,Strong,Weak,Average
1202,Student_1202,Female,20,3.2,Computer Science,Cloud Computing,Kubernetes Cluster,Cloud Engineer,Average,Average,Average
1203,Student_1203,Female,20,3.7,Computer Science,Natural Language Processing,Named Entity Recognition,AI Researcher,Weak,Weak,Average
1204,Student_1204,Female,25,3.7,Computer Science,Computer Vision,Autonomous Vehicle Vision,Computer Vision Engineer,Strong,Average,Strong
1205,Student_1205,Male,19,3.0,Computer Science,Cybersecurity,Penetration Testing,Information Security Analyst,Weak,Weak,Weak
1206,Student_1206,Female,20,3.3,Computer Science,Software Engineering,Testing Framework,DevOps Engineer,Strong,Strong,Weak
1207,Student_1207,Male,23,3.4,Computer Science,Computer Vision,Object Tracking,Machine Learning Engineer,Strong,Weak,Strong
1208,Student_1208,Male,22,3.7,Computer Science,Cloud Computing,Kubernetes Cluster,Cloud Engineer,Weak,Average,Strong
1209,Student_1209,Male,21,3.3,Computer Science,Blockchain Technology,DeFi Application,Blockchain Developer,Weak,Weak,Weak
1210,Student_1210,Female,22,3.8,Computer Science,Computer Vision,Face Recognition,Computer Vision Engineer,Strong,Weak,Weak
1211,Student_1211,Female,20,3.4,Computer Science,Cloud Computing,Azure Migration,DevOps Engineer,Average,Average,Weak
1212,Student_1212,Male,21,3.3,Computer Science,Mobile App Development,Cross-Platform App,Mobile App Developer,Average,Average,Strong
1213,Student_1213,Female,20,3.2,Computer Science,Data Science,Data Analytics Dashboard,Data Analyst,Weak,Strong,Strong
1214,Student_1214,Male,21,3.2,Computer Science,Computer Vision,Object Tracking,AI Researcher,Average,Average,Average
1215,Student_1215,Female,22,3.7,Computer Science,Software Engineering,Code Review System,Full Stack Developer,Strong,Average,Strong
1216,Student_1216,Male,19,3.9,Computer Science,Mobile App Development,iOS App,iOS Developer,Strong,Average,Weak
1217,Student_1217,Female,24,3.9,Computer Science,Blockchain Technology,DeFi Application,Smart Contract Developer,Weak,Strong,Average
1218,Student_1218,Male,21,3.3,Computer Science,Natural Language Processing,Chatbot NLP,AI Researcher,Average,Weak,Average
1219,Student_1219,Male,25,2.9,Computer Science,Bioinformatics,Drug Discovery,Healthcare IT Specialist,Strong,Weak,Average
1220,Student_1220,Female,25,3.3,Computer Science,Data Mining,Data Clustering,Data Scientist,Strong,Weak,Weak
1221,Student_1221,Male,26,3.0,Computer Science,Bioinformatics,Drug Discovery,Healthcare IT Specialist,Weak,Weak,Weak
1222,Student_1222,Male,21,3.2,Computer Science,Human-Computer Interaction,Interactive Dashboard,UX Engineer,Average,Average,Weak
1223,Student_1223,Female,21,2.8,Computer Science,Cloud Computing,AWS Deployment,Cloud Engineer,Strong,Weak,Average
1224,Student_1224,Male,24,3.4,Computer Science,Mobile App Development,Android App,iOS Developer,Strong,Weak,Weak
1225,Student_1225,Male,25,3.4,Computer Science,Cloud Computing,Azure Migration,DevOps Engineer,Weak,Average,Weak
1226,Student_1226,Female,21,3.1,Computer Science,Mobile App Development,AR Mobile App,iOS Developer,Strong,Weak,Average
1227,Student_1227,Male,26,3.2,Computer Science,Natural Language Processing,Text Classification,Machine Learning Engineer,Strong,Strong,Average
1228,Student_1228,Male,23,3.5,Computer Science,Machine Learning,Fraud Detection,Data Analyst,Weak,Weak,Weak
1229,Student_1229,Male,20,3.6,Computer Science,Artificial Intelligence,Neural Network,Data Analyst,Weak,Weak,Average
1230,Student_1230,Male,20,2.9,Computer Science,Computer Vision,Object Tracking,AI Researcher,Average,Strong,Average
1231,Student_1231,Male,21,3.7,Computer Science,Game Development,Game AI,Game Developer,Weak,Weak,Weak
1232,Student_1232,Male,20,3.5,Computer Science,Cloud Computing,AWS Deployment,Cloud Architect,Average,Weak,Strong
1233,Student_1233,Female,21,3.0,Computer Science,IoT (Internet of Things),Industrial IoT,Embedded Systems Engineer,Strong,Weak,Weak
1234,Student_1234,Male,19,2.9,Computer Science,Computer Graphics,VR Environment,Game Developer,Average,Weak,Weak
1235,Student_1235,Male,19,3.4,Computer Science,Data Science,Data Analytics Dashboard,Data Analyst,Strong,Average,Weak
1236,Student_1236,Male,25,3.0,Computer Science,Cloud Computing,AWS Deployment,Cloud Engineer,Weak,Average,Average
1237,Student_1237,Female,20,2.9,Computer Science,Web Development,Online Marketplace,Frontend Developer,Weak,Weak,Weak
1238,Student_1238,Male,25,3.9,Computer Science,Bioinformatics,Drug Discovery,Healthcare IT Specialist,Weak,Average,Weak
1239,Student_1239,Female,23,3.3,Computer Science,Human-Computer Interaction,Eye Tracking Study,Frontend Developer,Strong,Weak,Strong
1240,Student_1240,Male,19,3.2,Computer Science,Network Security,Network Monitoring,Penetration Tester,Average,Average,Strong
1241,Student_1241,Female,20,3.3,Computer Science,Cybersecurity,Firewall Configuration,Penetration Tester,Average,Weak,Average
1242,Student_1242,Male,21,3.0,Computer Science,Web Development,CMS Development,Frontend Developer,Average,Strong,Average
1243,Student_1243,Female,21,3.4,Computer Science,Game Development,Multiplayer Game,Game Developer,Average,Average,Average
1244,Student_1244,Male,25,3.4,Computer Science,Cloud Computing,Kubernetes Cluster,Cloud Engineer,Average,Strong,Average
1245,Student_1245,Male,20,3.5,Computer Science,Software Development,ERP System,Full Stack Developer,Strong,Average,Strong
1246,Student_1246,Male,20,3.2,Computer Science,Cloud Computing,Azure Migration,DevOps Engineer,Weak,Weak,Weak
1247,Student_1247,Female,22,3.4,Computer Science,Data Science,Predictive Modeling,Data Analyst,Average,Weak,Average
1248,Student_1248,Male,25,2.9,Computer Science,Database Management,Data Warehouse,Database Administrator,Weak,Strong,Weak
1249,Student_1249,Female,21,2.9,Computer Science,Artificial Intelligence,Reinforcement Learning Agent,Machine Learning Engineer,Average,Weak,Strong
1250,Student_1250,Female,20,3.1,Computer Science,Artificial Intelligence,Deep Learning Model,Data Scientist,Average,Weak,Weak
1251,Student_1251,Male,25,3.7,Computer Science,Cybersecurity,Penetration Testing,Penetration Tester,Strong,Weak,Strong
1252,Student_1252,Male,25,3.9,Computer Science,Computer Vision,Autonomous Vehicle Vision,Computer Vision Engineer,Strong,Strong,Average
1253,Student_1253,Male,25,4.0,Computer Science,Machine Learning,Sentiment Analysis,Data Analyst,Weak,Strong,Average
1254,Student_1254,Male,26,3.8,Computer Science,Bioinformatics,DNA Sequence Analysis,Healthcare IT Specialist,Weak,Average,Weak
1255,Student_1255,Female,25,3.8,Computer Science,Data Mining,Association Rule Mining,Data Engineer,Strong,Strong,Average
1256,Student_1256,Female,19,3.2,Computer Science,Database Management,ETL Pipeline,Data Analyst,Weak,Weak,Weak
1257,Student_1257,Female,22,2.9,Computer Science,Cloud Computing,Azure Migration,DevOps Engineer,Weak,Strong,Weak
1258,Student_1258,Male,26,3.1,Computer Science,IoT (Internet of Things),Environmental Sensor,Embedded Systems Engineer,Strong,Weak,Weak
1259,Student_1259,Female,25,2.8,Computer Science,Data Science,Data Analytics Dashboard,Data Analyst,Average,Weak,Average
1260,Student_1260,Male,24,3.2,Computer Science,Human-Computer Interaction,Usability Testing,Frontend Developer,Average,Average,Strong
1261,Student_1261,Female,19,2.8,Computer Science,Computer Vision,Gesture Detection,AI Researcher,Weak,Strong,Weak
1262,Student_1262,Male,22,2.9,Computer Science,Computer Graphics,Game Engine,Graphics Programmer,Weak,Strong,Average
1263,Student_1263,Female,26,3.5,Computer Science,Cybersecurity,Firewall Configuration,Penetration Tester,Strong,Strong,Strong
1264,Student_1264,Female,22,3.8,Computer Science,Cybersecurity,Vulnerability Assessment,Penetration Tester,Average,Average,Strong
1265,Student_1265,Male,19,3.5,Computer Science,Database Management,Database Replication,Data Scientist,Strong,Weak,Weak
1266,Student_1266,Female,21,2.9,Computer Science,Cybersecurity,Vulnerability Assessment,Penetration Tester,Strong,Weak,Average
1267,Student_1267,Female,23,2.9,Computer Science,Software Development,REST API Development,Machine Learning Engineer,Strong,Average,Average
1268,Student_1268,Female,19,3.9,Computer Science,Data Mining,Association Rule Mining,Data Engineer,Average,Strong,Weak
1269,Student_1269,Female,24,3.9,Computer Science,Network Security,VPN Setup,Penetration Tester,Average,Average,Strong
1270,Student_1270,Male,19,3.3,Computer Science,Network Security,Network Monitoring,Penetration Tester,Strong,Average,Strong
1271,Student_1271,Female,20,3.1,Computer Science,Cloud Computing,CI/CD Pipeline,DevOps Engineer,Weak,Weak,Weak
1272,Student_1272,Female,20,3.2,Computer Science,Cloud Computing,Kubernetes Cluster,DevOps Engineer,Average,Strong,Weak
1273,Student_1273,Female,20,3.7,Computer Science,Software Development,Enterprise App,Machine Learning Engineer,Strong,Weak,Average
1274,Student_1274,Female,26,3.6,Computer Science,Software Engineering,Code Review System,DevOps Engineer,Strong,Average,Weak
1275,Student_1275,Male,25,3.6,Computer Science,Data Science,Customer Segmentation,Data Analyst,Weak,Average,Weak
1276,Student_1276,Female,23,2.9,Computer Science,Data Science,Predictive Modeling,Data Analyst,Average,Average,Weak
1277,Student_1277,Female,25,3.1,Computer Science,Mobile App Development,iOS App,Mobile App Developer,Weak,Weak,Weak
1278,Student_1278,Female,24,3.8,Computer Science,Human-Computer Interaction,Usability Testing,UX Engineer,Strong,Average,Weak
1279,Student_1279,Male,25,3.4,Computer Science,Computer Graphics,Game Engine,Graphics Programmer,Weak,Average,Average
1280,Student_1280,Male,21,3.7,Computer Science,Network Security,Packet Analysis,Penetration Tester,Average,Weak,Strong
1281,Student_1281,Female,20,3.9,Computer Science,Software Engineering,Code Review System,Software Engineer,Weak,Weak,Average
1282,Student_1282,Male,26,4.0,Computer Science,Computer Vision,Medical Image Analysis,Computer Vision Engineer,Strong,Strong,Weak
1283,Student_1283,Male,25,4.0,Computer Science,Blockchain Technology,Smart Contract,Blockchain Developer,Weak,Weak,Strong
1284,Student_1284,Female,20,3.5,Computer Science,Database Management,ETL Pipeline,Data Engineer,Weak,Weak,Strong
1285,Student_1285,Female,25,3.5,Computer Science,Machine Learning,Fraud Detection,Machine Learning Engineer,Average,Average,Weak
1286,Student_1286,Male,20,3.5,Computer Science,Computer Graphics,Animation System,Game Developer,Strong,Average,Strong
1287,Student_1287,Male,26,3.9,Computer Science,Web Development,Full-Stack Web App,Full Stack Developer,Strong,Weak,Strong
1288,Student_1288,Female,25,3.8,Computer Science,Human-Computer Interaction,Interactive Dashboard,UX Designer,Weak,Strong,Average
1289,Student_1289,Female,25,4.0,Computer Science,Web Development,Portfolio Website,Frontend Developer,Average,Weak,Average
1290,Student_1290,Female,25,3.1,Computer Science,Artificial Intelligence,Neural Network,Data Analyst,Weak,Strong,Average
1291,Student_1291,Female,24,2.8,Computer Science,Cloud Computing,AWS Deployment,DevOps Engineer,Average,Weak,Weak
1292,Student_1292,Female,19,4.0,Computer Science,Machine Learning,Recommendation Engine,Machine Learning Engineer,Average,Weak,Strong
